156,大能体能训练中心,体育休闲服务,运动场馆,运动场所,广东省,深圳市,福田区,114.091145,22.556577,,,,,
157,北洪格斗馆(赤尾店),体育休闲服务,运动场馆,运动场所,广东省,深圳市,福田区,114.083719,22.529981,,,,,
158,中体健身房,体育休闲服务,运动场馆,运动场所,广东省,深圳市,福田区,114.085363,22.532802,,,,,
159,拳健训练馆,体育休闲服务,运动场馆,运动场所,广东省,深圳市,龙岗区,114.134858,22.681262,,,,,
160,莱秀昔健康俱乐部,体育休闲服务,运动场馆,运动场所,广东省,深圳市,龙岗区,114.13408,22.640301,,,,,
161,BananaBoom爆炸香蕉潮玩圈,体育休闲服务,运动场馆,运动场所,广东省,深圳市,龙岗区,114.131183,22.652444,,,,,
162,1号球场,体育休闲服务,运动场馆,运动场所,广东省,深圳市,龙岗区,114.129466,22.60165,,,,,
163,东湖公园-门球场,体育休闲服务,运动场馆,运动场所,广东省,深圳市,罗湖区,114.148002,22.567108,,,,,
164,奕乐滑板俱乐部,体育休闲服务,运动场馆,运动场所,广东省,深圳市,龙岗区,114.178854,22.631964,,,,,
165,合真太极馆,体育休闲服务,运动场馆,运动场所,广东省,深圳市,罗湖区,114.178638,22.600765,,,,,
166,湘一武术馆,体育休闲服务,运动场馆,运动场所,广东省,深圳市,罗湖区,114.179889,22.599706,,,,,
167,前进武道(南湾店),体育休闲服务,运动场馆,运动场所,广东省,深圳市,龙岗区,114.156266,22.607492,,,,,
168,武林盟武道馆,体育休闲服务,运动场馆,运动场所,广东省,深圳市,罗湖区,114.172845,22.561446,,,,,
169,天宇搏击俱乐部,体育休闲服务,运动场馆,运动场所,广东省,深圳市,罗湖区,114.171367,22.568109,,,,,
170,J23篮球少儿运动馆,体育休闲服务,运动场馆,运动场所,广东省,深圳市,罗湖区,114.135716,22.58133,,,,,
171,中武国术馆,体育休闲服务,运动场馆,运动场所,广东省,深圳市,龙岗区,114.229174,22.748914,,,,,
172,相箭射箭馆(暂停营业),体育休闲服务,运动场馆,运动场所,广东省,深圳市,罗湖区,114.117855,22.543663,,,,,
173,壹拳搏击健身工作室,体育休闲服务,运动场馆,运动场所,广东省,深圳市,龙岗区,114.216036,22.722339,,,,,
174,恩腾俱乐部,体育休闲服务,运动场馆,运动场所,广东省,深圳市,龙岗区,114.218566,22.723451,,,,,
175,赤子搏击俱乐部,体育休闲服务,运动场馆,运动场所,广东省,深圳市,龙岗区,114.22121,22.722025,,,,,
176,龙岗区体育中心会所,体育休闲服务,运动场馆,运动场所,广东省,深圳市,龙岗区,114.204991,22.682569,,,,,
177,深圳信息职业技术学院体育场,体育休闲服务,运动场馆,运动场所,广东省,深圳市,龙岗区,114.217914,22.681541,,,,,
178,深圳市龙岗区击剑协会训练中心,体育休闲服务,运动场馆,运动场所,广东省,深圳市,龙岗区,114.204472,22.682843,,,,,
179,广东龙岗国际自行车赛场,体育休闲服务,运动场馆,运动场所,广东省,深圳市,龙岗区,114.20093,22.680976,,,,,
180,群爱园儿童娱教主题乐园,体育休闲服务,运动场馆,运动场所,广东省,深圳市,龙岗区,114.210695,22.64437,,,,,
181,横岗马五村球场,体育休闲服务,运动场馆,运动场所,广东省,深圳市,龙岗区,114.205611,22.643451,,,,,
182,西坑羽毛球馆,体育休闲服务,运动场馆,运动场所,广东省,深圳市,龙岗区,114.223292,22.61998,,,,,
183,乔丰体育俱乐部,体育休闲服务,运动场馆,运动场所,广东省,深圳市,龙岗区,114.224045,22.614993,,,,,
184,车联网俱乐部,体育休闲服务,运动场馆,运动场所,广东省,深圳市,龙岗区,114.224266,22.619445,,,,,
185,义德武馆,体育休闲服务,运动场馆,运动场所,广东省,深圳市,罗湖区,114.192218,22.588679,,,,,
186,减肥达人训练营国贸营地,体育休闲服务,运动场馆,运动场所,广东省,深圳市,龙岗区,114.200499,22.641834,,,,,
187,永湖村球场,体育休闲服务,运动场馆,运动场所,广东省,深圳市,龙岗区,114.21585,22.657886,,,,,
188,集美健身房,体育休闲服务,运动场馆,运动场所,广东省,深圳市,龙岗区,114.251597,22.69674,,,,,
189,正中国际高尔夫训练中心1期,体育休闲服务,运动场馆,运动场所,广东省,深圳市,龙岗区,114.251158,22.696952,,,,,
190,研艺高尔夫工坊,体育休闲服务,运动场馆,运动场所,广东省,深圳市,龙岗区,114.251336,22.697263,,,,,
191,鹏武功社,体育休闲服务,运动场馆,运动场所,广东省,深圳市,龙岗区,114.269533,22.690922,,,,,
192,卡丁车赛场,体育休闲服务,运动场馆,运动场所,广东省,深圳市,龙岗区,114.246027,22.639761,,,,,
193,人初教育篮球运动馆,体育休闲服务,运动场馆,运动场所,广东省,深圳市,龙岗区,114.23219,22.699124,,,,,
194,鹏英跆拳道运动中心,体育休闲服务,运动场馆,运动场所,广东省,深圳市,龙岗区,114.261037,22.71861,,,,,
195,鸿安围篮球场,体育休闲服务,运动场馆,运动场所,广东省,深圳市,盐田区,114.264294,22.588887,,,,,
196,西山吓球场,体育休闲服务,运动场馆,运动场所,广东省,深圳市,盐田区,114.270195,22.584037,,,,,
197,玄武格斗,体育休闲服务,运动场馆,运动场所,广东省,深圳市,龙岗区,114.253037,22.733537,,,,,
198,武度武术(海航馆),体育休闲服务,运动场馆,运动场所,广东省,深圳市,龙岗区,114.26593,22.724773,,,,,
199,阿布溜溜轮滑(盐田店),体育休闲服务,运动场馆,运动场所,广东省,深圳市,盐田区,114.238249,22.557983,,,,,
200,铭泰武道(跆拳道正道馆总馆),体育休闲服务,运动场馆,运动场所,广东省,深圳市,盐田区,114.239203,22.556856,,,,,
201,万勝国际武道(盐田分部),体育休闲服务,运动场馆,运动场所,广东省,深圳市,盐田区,114.237997,22.550476,,,,,
202,泰拳搏击竞技馆健身,体育休闲服务,运动场馆,运动场所,广东省,深圳市,龙岗区,114.268884,22.725652,,,,,
203,旁迫尔飞客跆拳道运动中心,体育休闲服务,运动场馆,运动场所,广东省,深圳市,龙岗区,114.240789,22.712156,,,,,
204,深圳市钰杰武道馆,体育休闲服务,运动场馆,运动场所,广东省,深圳市,龙岗区,114.250823,22.728951,,,,,
205,泰拳搏击竞技馆,体育休闲服务,运动场馆,运动场所,广东省,深圳市,龙岗区,114.269043,22.725478,,,,,
206,鹏城国际象棋俱乐部,体育休闲服务,运动场馆,运动场所,广东省,深圳市,龙岗区,114.236815,22.733193,,,,,
207,荣耀小篮球运动馆,体育休闲服务,运动场馆,运动场所,广东省,深圳市,龙岗区,114.232163,22.721527,,,,,
208,健武会俱乐部,体育休闲服务,运动场馆,运动场所,广东省,深圳市,龙岗区,114.294436,22.728107,,,,,
209,深圳JackieRC遥控模型赛车场,体育休闲服务,运动场馆,运动场所,广东省,深圳市,龙岗区,114.288629,22.72839,,,,,
210,陈瑜太极馆,体育休闲服务,运动场馆,运动场所,广东省,深圳市,龙岗区,114.271771,22.726963,,,,,
211,新生武术馆,体育休闲服务,运动场馆,运动场所,广东省,深圳市,龙岗区,114.278915,22.740861,,,,,
212,禾丽菜园俱乐部,体育休闲服务,运动场馆,运动场所,广东省,深圳市,坪山区,114.294358,22.659424,,,,,
213,星武会武道馆,体育休闲服务,运动场馆,运动场所,广东省,深圳市,盐田区,114.303772,22.600586,,,,,
214,城市猎人射击体验馆(大侠谷店),体育休闲服务,运动场馆,运动场所,广东省,深圳市,盐田区,114.303175,22.608062,,,,,
215,未来式减肥训练营(万科东海岸营地),体育休闲服务,运动场馆,运动场所,广东省,深圳市,盐田区,114.303486,22.598801,,,,,
216,泊岸泳池,体育休闲服务,运动场馆,运动场所,广东省,深圳市,盐田区,114.311049,22.600237,,,,,
217,大梅沙国际水上运动中心E区,体育休闲服务,运动场馆,运动场所,广东省,深圳市,盐田区,114.310111,22.596066,,,,,
218,六联吉坑球场,体育休闲服务,运动场馆,运动场所,广东省,深圳市,龙岗区,114.333287,22.78445,,,,,
219,鹏武功社,体育休闲服务,运动场馆,运动场所,广东省,深圳市,坪山区,114.344689,22.709216,,,,,
220,清风武道馆,体育休闲服务,运动场馆,运动场所,广东省,深圳市,坪山区,114.33565,22.677877,,,,,
221,浪尾村球场,体育休闲服务,运动场馆,运动场所,广东省,深圳市,坪山区,114.325259,22.69155,,,,,
222,坪山咏春拳馆,体育休闲服务,运动场馆,运动场所,广东省,深圳市,坪山区,114.34496,22.681793,,,,,
223,信鸽协会赛鸽俱乐部,体育休闲服务,运动场馆,运动场所,广东省,深圳市,坪山区,114.330219,22.69454,,,,,
